productoid,nombre,referencia,ean13,ingreso,costo,contribucion,ventana_dias,servidor_sync
"018593","ACEITE OLIVA GUILLERMO JIMENEZ 250ML GOURMET","","7707319570523",74500.0000,52548.5564,21951.4436,30,"192.168.123.231"
"011428","PALITOS POLLO ZENU 330G APANADO 30U APRX","","7701101360828",74400.0000,52949.8251,21450.1749,30,"192.168.123.231"
"006813","YOGURT ALPINA FINESSE 150G 6U SURTIDO VASO","","7702001155187",74400.0000,52861.8021,21538.1979,30,"192.168.123.231"
"004034","BOCANO RELLENITA GUAYABA 300G 16U","","7707221760128",74250.0000,59394.4641,14855.5359,30,"192.168.123.231"
"004169","CALDO MAGGI 132G GALLINA 12U CUBO DISX24U","","7702024027591",74200.0000,54783.6881,19416.3119,30,"192.168.123.231"
"026737","DETERGENTE LIQUIDO FAB ULTRA FLASH 1.3LT DOYPACK","","7702191164471",74200.0000,52932.0000,21268.0000,30,"192.168.123.231"
"002916","SALSA TOMATE SANJORGE 200G DOYPACK","","7702014221527",74200.0000,52230.1904,21969.8096,30,"192.168.123.231"
"000170","YACON KILO","","170",74140.0000,63491.3466,10648.6534,30,"192.168.123.231"
"030177","FECULA MAIZENA P380G LL450G","","7702047141328",74000.0000,51610.0000,22390.0000,30,"192.168.123.231"
"026338","SHAMPOO TIO NACHO 415ML ANTICANAS","200043543","0650240062063",73900.0000,49398.3296,24501.6704,30,"192.168.123.231"
"026314","PAÑAL HUGGIES ACTIVE SEC ET4 XG 25U PACX8U","200043295","7702425933934",73850.0000,70753.9515,3096.0485,30,"192.168.123.231"
"005622","MORTADELA ZENU TRADICIONAL 450G 27U","","7701101270349",73800.0000,59579.9150,14220.0850,30,"192.168.123.231"
"026766","SHAMPOO SAVITAL 510ML ARGAN Y SABILA","200043851","7702006208581",73750.0000,68392.8260,5357.1740,30,"192.168.123.231"
"020824","SEDA DENTAL WHOLE FRESH 50MT MENTA","200040329","7704768004678",73700.0000,37659.3425,36040.6575,30,"192.168.123.231"
"017422","VANISH 450ML PROTEC COLOR DOYPACK 2U CJAX12U","","7702626216171",73500.0000,48423.2560,25076.7440,30,"192.168.123.231"
"007722","BON YURT 173G BLACK","","7702001086498",73500.0000,48267.4070,25232.5930,30,"192.168.123.231"
"000051","REPOLLO BALNCO KILO","","51",73392.0000,22263.8360,51128.1640,30,"192.168.123.231"
"003009","CAF NESCAFE TRAD 50G PACX24U","3009","7702024004677",73200.0000,60780.0000,12420.0000,30,"192.168.123.231"
"029687","CHO CHOCOLYNE 125G CLASI SIN AZUCAR","29687","7702007088267",73200.0000,58974.0000,14226.0000,30,"192.168.123.231"
"028886","SALSA SOYA LA CORUÑA 500ML FRASCO","","7702312542355",73200.0000,51754.0252,21445.9748,30,"192.168.123.231"
"000087","HABAS EN VAINA KILO","","87",73112.0000,67548.3912,5563.6088,30,"192.168.123.231"
"027571","DUOVIT VITAMINA D3+K2 100SOFTGELS D3+K2 HEALTHY AMERICA","100027935","751273789955",72950.0000,40336.1972,32613.8028,30,"192.168.123.231"
"030485","GELATINA GELHADA 35G 3U CJAX32U","","7702014192940",72800.0000,53859.0000,18941.0000,30,"192.168.123.231"
"017583","ROXIDIL 10TAB 500MG NARANJA ICOM CJAX100TAB","100024412","7704768000342",72800.0000,22051.9437,50748.0563,30,"192.168.123.231"
"029849","CAFE TOSTAO 340G SUPREMO","","7708024204338",72400.0000,58571.4400,13828.5600,30,"192.168.123.231"
"029321","ACEITE OLIVA OLIVETO 450ML EXTR VIRG","29321","7702141284273",72200.0000,51550.0000,20650.0000,30,"192.168.123.231"
"005921","NIVEA 4.7G LABIAL CHERRY SHINE","200023558","4005808377534",72200.0000,38861.8860,33338.1140,30,"192.168.123.231"
"017282","RITZ GALLETA 120G ORIGINAL 6U","","7622201390150",72000.0000,51648.2449,20351.7551,30,"192.168.123.231"
"023100","JABON LAK 110G SENSACIONES BARRA 4U","023100","7702310020855",72000.0000,50777.0280,21222.9720,30,"192.168.123.231"
"030128","PAÑITOS BABYSOUL 100U HUMEDOS","030027","7709011172067",72000.0000,50748.3864,21251.6136,30,"192.168.123.231"
"016950","SUPER MAGNESIUM 100SOFTGELS 400MG HEALTHY AMERICA","100023172","0751273783052",72000.0000,43684.0123,28315.9877,30,"192.168.123.231"
"015170","FRESCO VALLE 1.5LT CITRUS","","7702535022061",72000.0000,37325.8120,34674.1880,30,"192.168.123.231"
"020523","VITAMINA E 3500U.I. 15CAP ICOM CJAX150CAP","100027279","7704768002452",72000.0000,17417.6381,54582.3619,30,"192.168.123.231"
"015307","WHISKAS 85GR STDO 7U 15%","15307","7707108093875",71960.0000,56917.4526,15042.5474,30,"192.168.123.231"
"018987","SHAMPOO HYS 375ML LIMPIEZA RENOVADORA","200038142","7500435020008",71960.0000,55142.5200,16817.4800,30,"192.168.123.231"
"016182","CERVEZA CORONA 330ML BOTELLA 6U PACX4S","","7702004111548",71850.0000,46481.4000,25368.6000,30,"192.168.123.231"
"010168","FERBIN 250MG FCOX50TAB","100018460","7703546153508",71750.0000,60960.0000,10790.0000,30,"192.168.123.231"
"002844","CIRUELA SOLSEMILLA 200G SIN SEMILLA","","7707332230428",71700.0000,49381.5030,22318.4970,30,"192.168.123.231"
"024289","TOSH CREMA DE MAI 300G SIN SAL","","7702007065411",71600.0000,50824.0000,20776.0000,30,"192.168.123.231"
"024084","COGOLLOS HORT ROCHE BANDEJA 300G","","24084",71500.0000,72423.7812,-923.7812,30,"192.168.123.231"
"004205","BOCANO SALVAVIDA 250G 10U","","7707221760029",71500.0000,56633.2078,14866.7922,30,"192.168.123.231"
"019520","COGOLLITOS EURO CAMPFRES 300G","","19520",71500.0000,53200.0000,18300.0000,30,"192.168.123.231"
"003523","SHAMPOO JOHNSONS 750ML BABY MANZANILLA","200007321","7702031293255",71500.0000,52589.3254,18910.6746,30,"192.168.123.231"
"025950","PONQUE BIMBO LONCHEMIX 141G 5U","","7705326081292",71500.0000,49856.4000,21643.6000,30,"192.168.123.231"
"015968","ENFAMIL 375G PREMIUM 1","200033952","7506205808999",71450.0000,81482.5492,-10032.5492,30,"192.168.123.231"
"006426","COLOR REY 125G","","7702175156034",71300.0000,50456.7115,20843.2885,30,"192.168.123.231"
"027958","SERTRANQUIL 100MG CJAX10TAB","027958","7707019380606",71250.0000,20301.2454,50948.7546,30,"192.168.123.231"
"009507","IBUPROFENO 800MG 10TAB AMERICAN GENERICS CJAX50TAB","100006955","7706569000385",71100.0000,43938.1104,27161.8896,30,"192.168.123.231"
"007212","ALLEGRA PEDIATRICO FCO 30MG 150ML","100015676","7795312100090",71000.0000,62202.9333,8797.0667,30,"192.168.123.231"
"019224","PAN GUADALUPE 550G MANTEQUILLA CJAX8U","","7705326020505",71000.0000,61669.0264,9330.9736,30,"192.168.123.231"
"004030","BOCANO DEDITO AREQUIPE 400G","","7707221760104",71000.0000,56493.4300,14506.5700,30,"192.168.123.231"
"004206","BOCANO GELATINA PATA 150G 12U","","7709839206128",71000.0000,47490.3264,23509.6736,30,"192.168.123.231"
"009282","COLLAGEN FCOX100CAP HEALTHY AMERICA","200046452","751273774807",71000.0000,38663.0800,32336.9200,30,"192.168.123.231"
"003736","BENZIRIN VERDE SPRAY 120ML","100005767","7702057018054",70800.0000,57758.0000,13042.0000,30,"192.168.123.231"
"012615","MILO 200G FREE DOYPACK","012615","7702024056577",70800.0000,49838.5945,20961.4055,30,"192.168.123.231"
"019912","HINDU INFUSION 20G 20U","","7702746040045",70800.0000,48220.8864,22579.1136,30,"192.168.123.231"
"026472","CHIPS AHOY 222G 6U","","7622201764425",70700.0000,49998.8874,20701.1126,30,"192.168.123.231"
"016121","ENFAGROW 375G PREMIUM","200033958","7506205809101",70450.0000,74632.0000,-4182.0000,30,"192.168.123.231"
"024764","COCENTRADO LA GRANJA 500ML","","7708854606913",70400.0000,46200.0000,24200.0000,30,"192.168.123.231"
"027595","AVENA ALQUERIA CUBANA PRO 220ML VASO","","27595",70300.0000,39508.8270,30791.1730,30,"192.168.123.231"
"028322","NESQUIK CHOCO 900G BOLSA","28322","7702024056447",70200.0000,50150.4243,20049.5757,30,"192.168.123.231"
"021844","MANI LA ESPECIAL 450G MIX ARANDANOS","","7702007043365",70200.0000,48402.0000,21798.0000,30,"192.168.123.231"
"021560","MANTEQUILLA ALPINA SIN SAL 500G","","7702001020171",70000.0000,49964.3794,20035.6206,30,"192.168.123.231"
"028737","PEDIASURE 400G VAINILLA + 1U 220ML VAI","200046390","7703186799036",69950.0000,63605.0000,6345.0000,30,"192.168.123.231"
"029615","TOA ROSAL ROLLO 240H TOWELS ABSOR","29615","7702120014587",69930.0000,50029.5768,19900.4232,30,"192.168.123.231"
"019063","PAPEL HIGIENICO FAMILIA 26MTS EXPERT 9U","","7702026148539",69900.0000,50916.9000,18983.1000,30,"192.168.123.231"
"029065","GATORLIT 620ML","","7702192902263",69860.0000,45518.3504,24341.6496,30,"192.168.123.231"
"022874","DON KAT ADULTO 7KL","","7702084057170",69800.0000,57743.4014,12056.5986,30,"192.168.123.231"
"006223","CHOCOLISTO 900G TARRO","6223","7702007085938",69800.0000,49800.0000,20000.0000,30,"192.168.123.231"
"010292","COMBO ZENU MORTADELA 250G MORT + SCHON","","7701101361597",69750.0000,56450.0000,13300.0000,30,"192.168.123.231"
"002915","PUDIN GELHADA 85G","","7702014515015",69750.0000,25712.0000,44038.0000,30,"192.168.123.231"
"028307","ROSQUITAS ARROZ 80G QUESO","","7709436878216",69700.0000,57799.0528,11900.9472,30,"192.168.123.231"
"027156","TE HATSU 1LT","","7702090071214",69650.0000,49510.1090,20139.8910,30,"192.168.123.231"
"023756","YOGO ALPINA 150G 4U","","7702001047604",69600.0000,49126.7690,20473.2310,30,"192.168.123.231"
"024388","ALMENDRA SOSE NAT 400G","24388","7707332230213",69500.0000,46722.8400,22777.1600,30,"192.168.123.231"
"002954","ARROZ DOÑA PEPA 1KG PARV PACX15U","","7702231300029",69300.0000,59878.7140,9421.2860,30,"192.168.123.231"
"018278","ARROZ FLORHUILA 1KG PLATINO","","7702231000196",69300.0000,57466.1240,11833.8760,30,"192.168.123.231"
"015391","BASE MAGGI 23.4G FINAS HIERBAS JUGOS AL SARTEN DISX24U","","8445290605269",69300.0000,49112.0000,20188.0000,30,"192.168.123.231"
"028061","ACEITUNA LA CORUÑA 250G DESHUESADA","","7702312050027",69300.0000,46206.0000,23094.0000,30,"192.168.123.231"
"002994","KLIM 1 800G BABY","200036533","7501058631152",69250.0000,73652.0000,-4402.0000,30,"192.168.123.231"
"001234","EUTHYROX 75MCG 50TAB","100004156","7501298224244",69250.0000,53509.1000,15740.9000,30,"192.168.123.231"
"007170","AREPA DON AREPA 450G OBLEA 5U","","7709990242850",69000.0000,58000.0000,11000.0000,30,"192.168.123.231"
"011760","HINDU INFUSION 20G 20U","","7702746040021",69000.0000,48655.4412,20344.5588,30,"192.168.123.231"
"026051","RESMA SCRIBE 500H OFICIO","","7701103660643",69000.0000,40215.4047,28784.5953,30,"192.168.123.231"
"014391","BELLAFACE 28TAB CAJA 2MG/20MCG (P)(SC)(SF)","100021360","7702870071465",68850.0000,76401.0000,-7551.0000,30,"192.168.123.231"
"003141","CLAVO REY 9G PEPA DISX25U","","7702175108200",68850.0000,45293.3205,23556.6795,30,"192.168.123.231"
"004320","TOSH GALLETA 144G 6U","","7702025103362",68800.0000,49894.6418,18905.3582,30,"192.168.123.231"
"018693","BENIDETIL SPRAY 120ML MENTA ICOM","100024723","7704768001141",68800.0000,17415.9222,51384.0778,30,"192.168.123.231"
"005008","TOSTADA BIMBO 150G MANTEQUILLA 10U","","7705326016249",68600.0000,58314.1198,10285.8802,30,"192.168.123.231"
"002623","CAF COLCAFE CLAS 42G CJAX24","2623","7702032114016",68600.0000,53470.0030,15129.9970,30,"192.168.123.231"
"003270","CREMA PONDS 100G FACIAL EXTRACTO PEPINO","200003433","7501056324889",68600.0000,46248.0000,22352.0000,30,"192.168.123.231"
"030547","RIOPAN FCO 250ML","100023243","7730766000459",68450.0000,26761.0000,41689.0000,30,"192.168.123.231"
"002708","GARBANZO COORATIENDAS 500G","","7703672002343",68400.0000,60478.4476,7921.5524,30,"192.168.123.231"
"028493","DETERGENTE LIQUIDO BLANCOX 1.8LT","","7703812411301",68400.0000,50002.9308,18397.0692,30,"192.168.123.231"
"024707","DETERGENTE 3D 2KG CJAX6U","","7702191521847",68400.0000,48591.5812,19808.4188,30,"192.168.123.231"
"020847","CHUNKY DOG ADULTO 8KL POLLO RAZA PEQUEÑA","","7707205154110",68300.0000,57609.0000,10691.0000,30,"192.168.123.231"
"027521","FITTUDERM PLUS CREMA 40G ICOM","100027971","7704768006061",68200.0000,40767.5000,27432.5000,30,"192.168.123.231"
"004387","HINDU TE 32G PREMIUM 20U","","7702746011120",68000.0000,45964.6470,22035.3530,30,"192.168.123.231"
"028260","HINDU TE MATCHA INFUSION 26G 20U","","7702746079649",68000.0000,45835.1895,22164.8105,30,"192.168.123.231"
"009857","PONQUE RAMO SELECTA 230G","","7702914110501",67900.0000,48575.5355,19324.4645,30,"192.168.123.231"
"009670","CHOCOLATINA JUMBO 35G MANI","","7702007080360",67830.0000,36971.3034,30858.6966,30,"192.168.123.231"
"002700","SARD VANCAM TOMA 425G CJAX24","2700","722008504914",67800.0000,48266.7000,19533.3000,30,"192.168.123.231"
"016444","X-RAY DOL 12TAB CAJA 250/220/65MG (SF)","100025037","0650240028199",67600.0000,68830.4676,-1230.4676,30,"192.168.123.231"
"003034","PROLECHE 900G ENTERA CJAX12","","7702130612551",67600.0000,58344.8600,9255.1400,30,"192.168.123.231"
"023651","TE SUNTEA 240G 9LT","","7702354955571",67600.0000,48152.0000,19448.0000,30,"192.168.123.231"
"029254","COLCAFE 396G CAFE CON LECHE","29254","7702032120239",67500.0000,49161.0000,18339.0000,30,"192.168.123.231"
"021568","CEREALES KELLOGGS 200G FROOT LOOPS CAJA","","7702103129000",67500.0000,48559.6796,18940.3204,30,"192.168.123.231"
"014407","COREGA TABLETAS LIMPIADORAS 6TAB CJAX30TAB","200031805","7794640171420",67500.0000,47777.6661,19722.3339,30,"192.168.123.231"
"022100","PASABOCAS MARGARITA 320G DORITO","","7702189051301",67500.0000,44988.4632,22511.5368,30,"192.168.123.231"
"016086","NEUREXAN GOTAS FCO 30ML","100021855","7707336722035",67350.0000,65647.0000,1703.0000,30,"192.168.123.231"
"030146","CAFE LUKAFE 400G INTENSO","","7702088217754",67200.0000,111312.0000,-44112.0000,30,"192.168.123.231"
"009954","FRIJOL SUDESPENSA 500G CARAOTA","","7707309250565",67200.0000,55506.0226,11693.9774,30,"192.168.123.231"
"028957","ALMOJABANAS QUESO 225G 5U","","7614500010310",67200.0000,53900.0000,13300.0000,30,"192.168.123.231"
"026768","SHAMPOO SAVITAL 510ML FUSION PROTEINA Y SABILA +ACO 490ML","200044008","7702006653220",67200.0000,49582.0000,17618.0000,30,"192.168.123.231"
"015851","MARGARINA CANOLA LIFE 227G","","7702020017855",67200.0000,47736.5512,19463.4488,30,"192.168.123.231"
"023313","JABON CAREY 110G ANTIBACTERIAL AVENA BARRA 3U","200042104","7702310022323",67200.0000,47669.3952,19530.6048,30,"192.168.123.231"
"003596","AVENA ALPINA NATURAL 250G VASO","","7702001044504",67200.0000,46400.4864,20799.5136,30,"192.168.123.231"
"021589","SALSA BBQ BARY 200G DOYPACK","","7702439003517",67100.0000,45712.3392,21387.6608,30,"192.168.123.231"
"006756","CICATRICURE 60G GEL","200037998","0650240001864",67100.0000,43147.6000,23952.4000,30,"192.168.123.231"
"026420","ALMIPRO 400ML SYNDET","200029309","7709880588495",67000.0000,52857.3267,14142.6733,30,"192.168.123.231"
"028101","YOGURT DEJAMU GRIEGO 160G PARFAIT","","7707365171552",67000.0000,47530.2342,19469.7658,30,"192.168.123.231"
"028176","TAPETE SIMONIZ QUICK FIT PVC NEGRO","28176","7702155823888",67000.0000,41789.1729,25210.8271,30,"192.168.123.231"
"025661","SHAMPOO PANTENE 300ML COLAGENO","200043031","7500435191425",66900.0000,44981.6097,21918.3903,30,"192.168.123.231"
"029040","PAN BIMBO 500G MANTEQUILLA ARTESANAL","","7705326079442",66800.0000,57999.3184,8800.6816,30,"192.168.123.231"
"013622","DOLORSIN FEM 4CAP 1SBS NOVAMED CJAX9SBS","100020061","7703546043601",66600.0000,52807.5093,13792.4907,30,"192.168.123.231"
"005110","CEREALES KELLOGGS 400G ALL BRAN CAJA CJAX24U","","7702103019165",66600.0000,45125.7729,21474.2271,30,"192.168.123.231"
"003406","LIMPIA PISO FABULOSO 1LT","","7702010225123",66600.0000,40250.8962,26349.1038,30,"192.168.123.231"
"007758","FRIJOL SUDESPENSA 500G CABEZA NEGRA","","7707309250909",66500.0000,53221.0314,13278.9686,30,"192.168.123.231"
"016545","PONQUE BIMBO PINGUINO 240G MIX 12U","","7705326080530",66500.0000,47820.0000,18680.0000,30,"192.168.123.231"
"008993","ALPINETTE 140G 3U","","7702001106325",66500.0000,47580.9124,18919.0876,30,"192.168.123.231"
"002347","FESTIVAL 403G 12U CJAX24U","","7702025103904",66500.0000,47480.2104,19019.7896,30,"192.168.123.231"
"017754","SERVILLETA FAMILIA 100U ACOLCHAMAX MEDIANA","","7702026200855",66500.0000,46205.1500,20294.8500,30,"192.168.123.231"
"026168","BOLSA IMPERSA 60X85 6U ODIPL","","7707299321009",66500.0000,45412.9764,21087.0236,30,"192.168.123.231"
"029789","BOLSA IMPERSA ROLLO 90X120 6U JUMBO NEGRA","","7707299326882",66500.0000,36859.4585,29640.5415,30,"192.168.123.231"
"013379","CLOROX 1.8LT ROPA COLOR CJAX6U","","7702137962635",66400.0000,35608.0888,30791.9112,30,"192.168.123.231"
"026240","FEXOFEM FEXOFENA 180MG ICOM CJAX10TAB","100027462","7704768002865",66350.0000,17680.1564,48669.8436,30,"192.168.123.231"
"016975","VINAGRETA BARY 200G","","7702439008352",66300.0000,46556.4016,19743.5984,30,"192.168.123.231"
"004301","AGUA CRISTAL 600ML PACX24U","","7702090022711",66300.0000,42636.9000,23663.1000,30,"192.168.123.231"
"015135","POLLO BUCANERO MUSLO BANDEJA 1KL 6U","","7700708002193",66091.5000,55080.1452,11011.3548,30,"192.168.123.231"
"029073","ENSALADA INTENSA 250G BSA","","7709121583548",66000.0000,92692.2233,-26692.2233,30,"192.168.123.231"
"006137","BASE MAGGI 50G CARBONARA DISX24U","","7702024015345",66000.0000,49147.4391,16852.5609,30,"192.168.123.231"
"003751","LECHE DE MAGNESIA FCO 120ML MK","100005901","7702057073930",66000.0000,48014.5728,17985.4272,30,"192.168.123.231"
"029273","YOG DEJAMU GRIE 450GR VAIN","29273","7707365171828",66000.0000,46199.6051,19800.3949,30,"192.168.123.231"
"028766","YOGURT DEJAMU GRIEGO 450G","","7707365174249",66000.0000,46168.6078,19831.3922,30,"192.168.123.231"
"017952","GRANOLA SOLSEMILLA 500G TRADICIONAL BOLSA","","7707332230022",66000.0000,44031.8292,21968.1708,30,"192.168.123.231"
"029109","TOSH GRANOLA 300G COCO PIÑA BOLSA","","7702007085402",66000.0000,43359.2224,22640.7776,30,"192.168.123.231"
"029069","ENSALADA INTENSA 100G BSA","","7709121583562",66000.0000,42529.0805,23470.9195,30,"192.168.123.231"
"024765","COCENTRADO LA GRANJA 1LT","","7708854606531",66000.0000,41616.8833,24383.1167,30,"192.168.123.231"
"019411","MIEL SAN JOSE 500G NATURAL","","7703739000015",65900.0000,55115.7848,10784.2152,30,"192.168.123.231"
"009367","CYCLOFEMINA 1AMP CAJA 25MG NEW TRADE","200024933","7707271451410",65850.0000,48570.2114,17279.7886,30,"192.168.123.231"
"021067","CHUNKY ADULTO 1.5KL RAZA PEQUEÑA POLLO","","7707205154134",65800.0000,54879.2186,10920.7814,30,"192.168.123.231"
"014595","CREMA PONDS 100G FACIAL CLARANT B3 +PONDS 50G","200045617","7702006405645",65800.0000,53802.7200,11997.2800,30,"192.168.123.231"
"002811","MARGARINA FINA SOLIDA 250G CJX40U","","7702161002000",65800.0000,50111.3260,15688.6740,30,"192.168.123.231"
"015792","COLADA TONING 200G 7 CEREALES","4350","7702622423153",65800.0000,46715.4968,19084.5032,30,"192.168.123.231"
"026724","PASABOCAS SUPER RICAS 160G FOSFORO","","7702152125916",65700.0000,46870.4295,18829.5705,30,"192.168.123.231"
"022939","JABON JOHNSONS 3U 110G DAILY CARE ORIGINAL","200040282","7702031407393",65700.0000,37581.5404,28118.4596,30,"192.168.123.231"
"009009","AVENA TONING HOJUELA 1KL+100G PE","","7702622131577",65600.0000,44878.7280,20721.2720,30,"192.168.123.231"
"026019","BIOCALCIUM-D CAJA 500MG CJAX30S","100010261","7702057071813",65500.0000,54957.0000,10543.0000,30,"192.168.123.231"
"013610","RESFRYGRIP 1SBS 10CAP CJAX10SBS","013610","7707019420753",65400.0000,40952.6068,24447.3932,30,"192.168.123.231"
"009644","ALQUERIA CHOCO 180ML 6U FOR KIDS","9644","7702177020463",65200.0000,46295.2600,18904.7400,30,"192.168.123.231"
"030340","JUEGO SARTEN IMUSA 18 Y 24 CM SIN TAPA TALENT","21714","7702073022974",65200.0000,41081.7500,24118.2500,30,"192.168.123.231"
"031021","COCA COLA 250ML MINI 12U PET","","7702535027585",65100.0000,47289.9990,17810.0010,30,"192.168.123.231"
"010208","MIELTERTOS 4TAB 1SBS PROPOLIO NATURAL FRESHLY CJAX12SSBS","100018400","7707232095769",65000.0000,116174.9743,-51174.9743,30,"192.168.123.231"
"026380","SIMILAC 2 350G","200044014","5099864017007",65000.0000,70036.3200,-5036.3200,30,"192.168.123.231"
"022984","RECREO 1100ML DESLACTOSADA 1U","","7702369302124",65000.0000,52007.9990,12992.0010,30,"192.168.123.231"
"028993","NIKZON CJAX14TAB","100028840","0650240073182",65000.0000,50623.0000,14377.0000,30,"192.168.123.231"
"028764","YOGURT DEJAMU KEFIR 1LT","","7707365179190",65000.0000,44910.0000,20090.0000,30,"192.168.123.231"
"012539","GINGKO BILOBA 90CAP 80MG HEALTHY AMERICA","012539","751273778720",65000.0000,34150.7600,30849.2400,30,"192.168.123.231"
"011821","ARROZ DIANA 1KG PREMIUM","","7702511000427",64900.0000,61728.0000,3172.0000,30,"192.168.123.231"
"011668","MONTICELLO SPAGUETTI 500G PACX12U","","7702085243022",64800.0000,51214.1376,13585.8624,30,"192.168.123.231"
"009198","CEREALES BUENOS DIAS 500G ARROZ ACHOCOLATADO BOLSA CJAX16U","","7703357000176",64800.0000,44574.4645,20225.5355,30,"192.168.123.231"
