id_product_erp,id_product_mariadb,nombre_prestashop,nombre_erp,referencia,ean13,codigo_match,grupo_erp_nivel_1,grupo_erp_nivel_2,grupo_erp_nivel_4,grupo_erp_nivel_6,grupo_erp_nivel_7,grupo_prestashop,subgrupo_prestashop,unidad_erp,unidad_mariadb_inferida,factor_conversion_precio,inventario_erp_192_168_0_231,inventario_para_mariadb,inventario_mariadb,pendiente,final_sync,precio_mariadb,precio_erp,precio_para_mariadb,pum_fuente,pum_unidad,pum_ratio,pum_precio_unitario,otras_listas_precios_erp,servidor_sync,fecha_ultima_compra_erp,cantidad_ultima_compra_erp,valor_ultima_compra_erp,accion
"026428",0,"","ALI LAC ALPINA 800G NUTRIMAX 3","","","026428","53 CUIDADO DEL BEBE","5304 LECHES PARA NIÑOS","ALPI PRODUCTOS ALPINA","BEBE PRODUCTOS DE BEBE","PODR PORTAFOLIO DROGUERIA","","","TAR","TAR",1.000000,0,0,0,0,0,0.00,62700.00,62700.00,"","",,,"Lista 1: 62700.00000000",192.168.0.231,"2026-06-05","1.00000000","58243.0000",PRODUCTO_PARA_CREAR
"026440",0,"","ACONDICIONADOR TIO NACHO 415ML CELULAS MADRE","","","026440","45 CUIDADO CAPILAR","4501 ACONDICIONADOR","LGEN LAB GENOMMA","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","","","FCO","FCO",1.000000,0,0,0,0,0,0.00,29800.00,29800.00,"","",,,"Lista 1: 29800.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"026441",0,"","BLOQ NUDE 50ML SPF50","","","026441","46 CUIDADO CORPORAL","4601 BLOQUEADORES Y BRONCEADORES","PREB PREBEL","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","","","UND","UND",1.000000,2,2,0,0,2,0.00,35000.00,35000.00,"","",,,"Lista 1: 35000.00000000",192.168.0.231,"2026-04-27","2.00000000","23892.0000",PRODUCTO_PARA_CREAR
"026470",0,"","BOTELLA ACTIVE 16OZ PRINCESAS RF-142","","","026470","57 HOGAR","5706 PLASTICOS","ELMA EL MAYORISTA","HOGA HOGAR","POSU PORTAFOPOLIO SUPERMERCADO","","","FCO","FCO",1.000000,0,0,0,0,0,0.00,12500.00,12500.00,"","",,,"Lista 1: 12500.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"026491",0,"","CUCHARA ELMA ESPUM SILI BAMBU REF 5674","","","026491","57 HOGAR","5705 UTENSILIOS","ELMA EL MAYORISTA","HOGA HOGAR","POSU PORTAFOPOLIO SUPERMERCADO","","","UND","UND",1.000000,1,1,0,0,1,0.00,16000.00,16000.00,"","",,,"Lista 1: 16000.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"026588",0,"","COLADOR IMUSA 18CM METALICO","","","026588","57 HOGAR","5705 UTENSILIOS","ELMA EL MAYORISTA","HOGA HOGAR","POSU PORTAFOPOLIO SUPERMERCADO","","","UND","UND",1.000000,0,0,0,0,0,0.00,22950.00,22950.00,"","",,,"Lista 1: 22950.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"026596",0,"","TAZON KENDY No3 6.4LT ROSA","","","026596","57 HOGAR","5706 PLASTICOS","ELMA EL MAYORISTA","HOGA HOGAR","POSU PORTAFOPOLIO SUPERMERCADO","","","UND","UND",1.000000,0,0,0,0,0,0.00,6950.00,6950.00,"","",,,"Lista 1: 6950.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"026646",0,"","VASO CRISTAR 0795 LISO FLORES 6U","","","026646","57 HOGAR","5701 CRISTALERIA","ELMA EL MAYORISTA","HOGA HOGAR","POSU PORTAFOPOLIO SUPERMERCADO","","","UND","UND",1.000000,0,0,0,0,0,0.00,19500.00,19500.00,"","",,,"Lista 1: 19500.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"026649",0,"","CAJA KENDY No1 460ML FRESH REDONDA MEDIANA","","","026649","57 HOGAR","5706 PLASTICOS","ELMA EL MAYORISTA","HOGA HOGAR","POSU PORTAFOPOLIO SUPERMERCADO","","","UND","UND",1.000000,2,2,0,0,2,0.00,6500.00,6500.00,"","",,,"Lista 1: 6500.00000000",192.168.0.231,"2026-06-05","6.00000000","3855.0000",PRODUCTO_PARA_CREAR
"026654",0,"","CAJA KENDY No3 1.4LT FRESH REDONDA","","","026654","57 HOGAR","5706 PLASTICOS","ELMA EL MAYORISTA","HOGA HOGAR","POSU PORTAFOPOLIO SUPERMERCADO","","","UND","UND",1.000000,0,0,0,0,0,0.00,11000.00,11000.00,"","",,,"Lista 1: 11000.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"026683",0,"","GOFEN FORTE 400MG 10CAP CJAX60CAP","","","026683","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","MEGA MEGALABS","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","","","CJA","CJA",1.000000,4.83,4,0,0,4,0.00,69000.00,69000.00,"","",,,"Lista 1: 69000.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"026700",0,"","TALCO LENDER 100G BABY","","","026700","53 CUIDADO DEL BEBE","5301 HIGIENE Y CUIDADO PERSONAL","HART HARTUNG Y CIA","BEBE PRODUCTOS DE BEBE","PODR PORTAFOLIO DROGUERIA","","","FCO","FCO",1.000000,0,0,0,0,0,0.00,9800.00,9800.00,"","",,,"Lista 1: 9800.00000000",192.168.0.231,"2026-06-08","2.00000000","8248.0000",PRODUCTO_PARA_CREAR
"026747",0,"","TOALLA COCINA FAMILIA 55H EXPERT REUTILIZABLE","","","026747","40 PAPELES Y ENVOLTURAS DESECHABLES","4002 TOALLAS DE COCINA","FAHO FAMILIA HOGAR","ASHO ASEO HOGAR","POSU PORTAFOPOLIO SUPERMERCADO","","","UND","UND",1.000000,0,0,0,0,0,0.00,10800.00,10800.00,"","",,,"Lista 1: 10800.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"026810",0,"","APRONAX L.GEL 275MG 50CAP+APRO 8 CAP P.E","","","026810","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","BAYE BAYER","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","","","OFE","OFE",1.000000,0,0,0,0,0,0.00,107200.00,107200.00,"","",,,"Lista 1: 107200.00000000",192.168.0.231,"2026-03-20 00:00:00","","",PRODUCTO_PARA_CREAR
"026883",0,"","GUANTES RUBBERPLUS C20 T7 1/2 BICOLOR 2U","","","026883","38 ASEO HOGAR","3801 GUANTES DE CAUCHO","PREI PREINDUCOL","ASHO ASEO HOGAR","POSU PORTAFOPOLIO SUPERMERCADO","","","UND","UND",1.000000,19,19,0,0,19,0.00,10800.00,10800.00,"","",,,"Lista 1: 10800.00000000",192.168.0.231,"2026-06-11","12.00000000","7704.0000",PRODUCTO_PARA_CREAR
"018967",0,"","SEDA DENTAL G-U-M MANGO MENTA 20U","","","018967","49 HIGIENE ORAL","4904 SEDAS Y ACCESORIOS ORALES","SUAM SUNSTAR AMERICAS","ASPER ASEO PERSONAL","PONU PORTAFOLIO PROD. NUEVO DROG","","","CJA","CJA",1.000000,0,0,0,0,0,0.00,10200.00,10200.00,"","",,,"Lista 1: 10200.00000000",192.168.0.231,"2026-06-19","4.00000000","6784.0000",PRODUCTO_PARA_CREAR
"019142",0,"","TENA M 1U PANTS PLUS CARE","","","019142","52 PROTECCION ADULTOS","5201 PAÑAL DESECHABLE E INCONTINENCIA","FAMI FAMILIA","HIGI LINEA HIGIENICA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","","","UND","UND",1.000000,0,0,0,0,0,0.00,5400.00,5400.00,"","",,,"Lista 1: 5400.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"019149",0,"","DEXEX 3U TRIPLE PLACER","","","019149","52 PROTECCION ADULTOS","5202 PREVENCION Y EMBARAZO","ICOM ICOM","ASPER ASEO PERSONAL","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","","","UND","UND",1.000000,1,1,0,0,1,0.00,11200.00,11200.00,"","",,,"Lista 1: 11200.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"019223",0,"","CREMA DENTAL FLUO CARDENT 100G FRESCURA MAXIMA 3U","","","019223","49 HIGIENE ORAL","4901 CREMAS DENTALES","JGB JGB S.A.","ASPER ASEO PERSONAL","PODR PORTAFOLIO DROGUERIA","","","OFE","OFE",1.000000,0,0,0,0,0,0.00,16800.00,16800.00,"","",,,"Lista 1: 16800.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"019320",0,"","IGORA KIT 50ML 7-00 RUBIO MEDIO 2TUBOS","","","019320","45 CUIDADO CAPILAR","4504 TINTURAS PARA CABELLO","HENK HENKEL COLOMBIANA","ASPER ASEO PERSONAL","PODR PORTAFOLIO DROGUERIA","","","CJA","CJA",1.000000,9,9,0,0,9,0.00,37500.00,37500.00,"","",,,"Lista 1: 37500.00000000",192.168.0.231,"2026-06-11","3.00000000","29540.0000",PRODUCTO_PARA_CREAR
"019498",0,"","TELMISARTAN 80M 30TMK(A)(P)","","","019498","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","TEMK TECNOQUIMICAS GEN MK","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","","","CJA","CJA",1.000000,0,0,0,0,0,0.00,31300.00,31300.00,"","",,,"Lista 1: 31300.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"019533",0,"","JARRA PLESCO 1.25L LECH REF 11482","","","019533","57 HOGAR","5706 PLASTICOS","ELMA EL MAYORISTA","HOGA HOGAR","POSU PORTAFOPOLIO SUPERMERCADO","","","UND","UND",1.000000,0,0,0,0,0,0.00,6500.00,6500.00,"","",,,"Lista 1: 6500.00000000",192.168.0.231,"2026-06-05","6.00000000","3621.0000",PRODUCTO_PARA_CREAR
"019563",0,"","COCA COLA 2.5LT","","","019563","34 BEBIDAS REFRESCANTES","3402 GASEOSAS","FEMA FEMSA","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","","","FCO","FCO",1.000000,0,0,0,0,0,0.00,7950.00,7950.00,"","",,,"Lista 1: 7950.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"019751",0,"","ESPONJA SCOTCH CLASICA","","","019751","37 ASEO COCINA","3701 UTENSILIOS DE LIMPIEZA COCINA","3M 3M","ASHO ASEO HOGAR","POSU PORTAFOPOLIO SUPERMERCADO","","","UND","UND",1.000000,38,38,0,0,38,0.00,1600.00,1600.00,"","",,,"Lista 1: 1600.00000000",192.168.0.231,"2026-06-10","24.00000000","881.2450",PRODUCTO_PARA_CREAR
"019913",0,"","JABON NOSOTRAS 200ML LIQUIDO FRESCURA EXTREMA","","","019913","51 PROTECCION FEMENINA","5105 JABONES INTIMOS LIQUIDOS","FAMI FAMILIA","ASPER ASEO PERSONAL","PODR PORTAFOLIO DROGUERIA","","","FCO","FCO",1.000000,14,14,0,0,14,0.00,16800.00,16800.00,"","",,,"Lista 1: 16800.00000000",192.168.0.231,"2026-06-16","2.00000000","9449.0000",PRODUCTO_PARA_CREAR
"029770",0,"","CUADERNO SCRIBE 100H COSIDO CUADRICULADO ECONOMICO SURTIDO MASCULINO","","","029770","58 PAPELERIA","5803 CUADERNOS","BIPA BIOPAPEL (PAPELERIA)","ESCO ESCOLAR","PORP PORTAFOLIO PAPELERIA","","","UND","UND",1.000000,14,14,0,0,14,0.00,2500.00,2500.00,"","",,,"Lista 1: 2500.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"029777",0,"","CUADERNO PRIMAVERA 85/175H ARGOLLADO CUADRICULADO MASCULINO","","","029777","58 PAPELERIA","5803 CUADERNOS","PVER PRIMAVERA PAPELERIA","ESCO ESCOLAR","PORP PORTAFOLIO PAPELERIA","","","UND","UND",1.000000,17,17,0,0,17,0.00,18900.00,18900.00,"","",,,"Lista 1: 18900.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"029778",0,"","CUADERNO SCRIBE 85/80H ARGOLLADO CUADRICULADO PASTA DURA FEMENINO","","","029778","58 PAPELERIA","5803 CUADERNOS","BIPA BIOPAPEL (PAPELERIA)","ESCO ESCOLAR","PORP PORTAFOLIO PAPELERIA","","","UND","UND",1.000000,4,4,0,0,4,0.00,7650.00,7650.00,"","",,,"Lista 1: 7650.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"029785",0,"","PAÑAL HUGGIES PANTS ACTIVE SEC ET4 XG 48U","","","029785","53 CUIDADO DEL BEBE","5303 PAÑALES DESECHABLES BEBE","COLP COLPAPEL KIMBERLY","BEBE PRODUCTOS DE BEBE","PODR PORTAFOLIO DROGUERIA","","","PAQ","PAQ",1.000000,42,42,0,0,42,0.00,58500.00,58500.00,"","",,,"Lista 1: 58500.00000000",192.168.0.231,"2026-06-19","1.00000000","44540.0000",PRODUCTO_PARA_CREAR
"029808",0,"","BOTILO EL MAYORISTA 700ML 22CM STICKER CURVEADO","","","029808","57 HOGAR","5706 PLASTICOS","ELMA EL MAYORISTA","HOGA HOGAR","POSU PORTAFOPOLIO SUPERMERCADO","","","FCO","FCO",1.000000,0,0,0,0,0,0.00,6950.00,6950.00,"","",,,"Lista 1: 6950.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"029814",0,"","CAJA KENDY No4 700ML ALASKA BAJA","","","029814","57 HOGAR","5706 PLASTICOS","ELMA EL MAYORISTA","HOGA HOGAR","POSU PORTAFOPOLIO SUPERMERCADO","","","UND","UND",1.000000,11,11,0,0,11,0.00,5500.00,5500.00,"","",,,"Lista 1: 5500.00000000",192.168.0.231,"2026-06-05","12.00000000","2877.0000",PRODUCTO_PARA_CREAR
"029816",0,"","DISPENSADOR JABON LIQUIDO EL MAYORISTA 18CM SQUARE","","","029816","57 HOGAR","5706 PLASTICOS","ELMA EL MAYORISTA","HOGA HOGAR","POSU PORTAFOPOLIO SUPERMERCADO","","","FCO","FCO",1.000000,0,0,0,0,0,0.00,13900.00,13900.00,"","",,,"Lista 1: 13900.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"029824",0,"","SHAMPOO HYS 180ML 3E1 ANTIRESEQUEDAD","","","029824","45 CUIDADO CAPILAR","4502 SHAMPOOS","PROG PROCTER GAMBLE ASEO PERSONAL","ASPER ASEO PERSONAL","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","","","FCO","FCO",1.000000,0,0,0,0,0,0.00,14450.00,14450.00,"","",,,"Lista 1: 14450.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"029825",0,"","PAPEL HIGIENICO FAMILIA GREEN FIBRAS RECICLADAS 12U","","","029825","54 PAPEL HIGIENICO","5401 PAPEL HIGIENICO TRADICIONAL","FAHO FAMILIA HOGAR","HIGI LINEA HIGIENICA","POSU PORTAFOPOLIO SUPERMERCADO","","","PAQ","PAQ",1.000000,26,26,0,0,26,0.00,23700.00,23700.00,"","",,,"Lista 1: 23700.00000000",192.168.0.231,"2026-05-11","40.00000000","18644.0000",PRODUCTO_PARA_CREAR
"029841",0,"","POPETA 117G 6U","","","029841","33 PASABOCAS Y SEMILLAS","3303 PASABOCAS MIXTOS","QUAL QUALA S.A","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","","","PAQ","PAQ",1.000000,8,8,0,0,8,0.00,18950.00,18950.00,"","",,,"Lista 1: 18950.00000000",192.168.0.231,"2026-06-18","2.00000000","9165.0000",PRODUCTO_PARA_CREAR
"029845",0,"","KOTEX 24U COMFORT ULTRA DELGADA","","","029845","51 PROTECCION FEMENINA","5102 TOALLAS HIGIENICAS","COLP COLPAPEL KIMBERLY","HIGI LINEA HIGIENICA","PONU PORTAFOLIO PROD. NUEVO DROG","","","OFE","OFE",1.000000,15,15,0,0,15,0.00,12300.00,12300.00,"","",,,"Lista 1: 12300.00000000",192.168.0.231,"2026-06-11","2.00000000","10359.0000",PRODUCTO_PARA_CREAR
"029850",0,"","VINO DON SIMON 1LT COCINA BLANCO","","","029850","35 LICORES Y CIGARRILLOS","3509 VINOS","","LICOR LICORES Y CIGARRILLOS","POSU PORTAFOPOLIO SUPERMERCADO","","","UND","UND",1.000000,7,7,0,0,7,0.00,25500.00,25500.00,"","",,,"Lista 1: 25500.00000000",192.168.0.231,"2026-05-06","6.00000000","15269.0000",PRODUCTO_PARA_CREAR
"029851",0,"","DETERGENTE LIQUIDO ARIEL 650ML CONCENTRADO","","","029851","36 ASEO ROPA","3602 DETERGENTES","PRSU PROCTER ASEO HOGAR","ASHO ASEO HOGAR","POSU PORTAFOPOLIO SUPERMERCADO","","","UND","UND",1.000000,51,51,0,0,51,0.00,14200.00,14200.00,"","",,,"Lista 1: 14200.00000000",192.168.0.231,"2026-06-11","24.00000000","9475.2500",PRODUCTO_PARA_CREAR
"029863",0,"","ACEITE OLIVA PREMIER 500ML EXTRA VIRGEN","","","029863","09 ACEITE","0904 ACEITES OLIVA-COCO SALUDABLES","HAVA HARINERA DEL VALLE","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","","","FCO","FCO",1.000000,45,45,0,0,45,0.00,41800.00,41800.00,"","",,,"Lista 1: 41800.00000000",192.168.0.231,"2026-06-13","48.00000000","29717.9200",PRODUCTO_PARA_CREAR
"029889",0,"","HIDRALYTE 640ML UVA","","","029889","34 BEBIDAS REFRESCANTES","3406 BEBIDAS HIDRATANTES (GATORADE)","QUAL QUALA S.A","DROGU DROGUERIA","PONU PORTAFOLIO PROD. NUEVO DROG","","","FCO","FCO",1.000000,20,20,0,0,20,0.00,3750.00,3750.00,"","",,,"Lista 1: 3750.00000000",192.168.0.231,"2026-06-11","24.00000000","2676.0000",PRODUCTO_PARA_CREAR
"029894",0,"","GLUCERNA 8U 237ML VAINILLA","","","029894","60 MEDICAMENTOS","6004 OTC","ABBO ABBOTT","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","","","OFE","OFE",1.000000,1,1,0,0,1,0.00,101000.00,101000.00,"","",,,"Lista 1: 101000.00000000",192.168.0.231,"2026-04-25","4.00000000","90211.0000",PRODUCTO_PARA_CREAR
"029919",0,"","ENSURE POLVO 400G ADVANCE VAINILLA","","","029919","60 MEDICAMENTOS","6004 OTC","ABBO ABBOTT","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","","","TAR","TAR",1.000000,5,5,0,0,5,0.00,95000.00,95000.00,"","",,,"Lista 1: 95000.00000000",192.168.0.231,"2026-06-10","1.00000000","84630.0000",PRODUCTO_PARA_CREAR
"029923",0,"","HIDRASOL 60 HIDRATANTE 500ML ZINC CEREZA ICOM","","","029923","60 MEDICAMENTOS","6004 OTC","ICOM ICOM","DROGU DROGUERIA","PLAB PLAN B","","","FCO","FCO",1.000000,19,19,0,0,19,0.00,8500.00,8500.00,"","",,,"Lista 1: 8500.00000000",192.168.0.231,"2026-06-09","6.00000000","6288.0000",PRODUCTO_PARA_CREAR
"029926",0,"","HIDRASOL 60 HIDRATANTE 500ML ZINC UVA ICOM","","","029926","60 MEDICAMENTOS","6004 OTC","ICOM ICOM","DROGU DROGUERIA","PLAB PLAN B","","","FCO","FCO",1.000000,31,31,0,0,31,0.00,8500.00,8500.00,"","",,,"Lista 1: 8500.00000000",192.168.0.231,"2026-06-12","6.00000000","6288.0000",PRODUCTO_PARA_CREAR
"029928",0,"","PEDIASOL 60 HIDRATANTE 500ML ZINC CEREZA","","","029928","60 MEDICAMENTOS","6004 OTC","QIBI QUIBI S.A.","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","","","FCO","FCO",1.000000,0,0,0,0,0,0.00,6800.00,6800.00,"","",,,"Lista 1: 6800.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"029931",0,"","PEDIASURE POLVO 1600G VAINILLA","","","029931","60 MEDICAMENTOS","6004 OTC","ABBO ABBOTT","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","","","TAR","TAR",1.000000,1,1,0,0,1,0.00,218350.00,218350.00,"","",,,"Lista 1: 218350.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"029940",0,"","ELECTROLIT HIDRATANTE 625ML FRESA KIWI","","","029940","60 MEDICAMENTOS","6004 OTC","PISA PISA FARMACEUTICAL","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","","","UND","UND",1.000000,273,273,0,0,273,0.00,9200.00,9200.00,"","",,,"Lista 1: 9200.00000000",192.168.0.231,"2026-06-15","6.00000000","7743.0000",PRODUCTO_PARA_CREAR
"029972",0,"","CENTRUM MEN 30TAB","","","029972","60 MEDICAMENTOS","6007 PRODUCTOS FARMACEUTICOS GRAVADOS IVA","HALE HALEON COLOMBIA","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","","","FCO","FCO",1.000000,1,1,0,0,1,0.00,47800.00,47800.00,"","",,,"Lista 1: 47800.00000000",192.168.0.231,"2026-04-24","1.00000000","36180.0000",PRODUCTO_PARA_CREAR
"017546",0,"","VITAMINA-C 500MG 10U NARANJA LASANTE CJAX100U","","","017546","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","LASA LASANTE","DROGU DROGUERIA","PLAB PLAN B","","","CJA","CJA",1.000000,1,1,0,0,1,0.00,43000.00,43000.00,"","",,,"Lista 1: 43000.00000000",192.168.0.231,"2026-05-15","1.00000000","26217.0000",PRODUCTO_PARA_CREAR
"017549",0,"","BENET 250G NUTRESA","","","017549","60 MEDICAMENTOS","6007 PRODUCTOS FARMACEUTICOS GRAVADOS IVA","NUTE NUTRESA","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","","","UND","UND",1.000000,0,0,0,0,0,0.00,8800.00,8800.00,"","",,,"Lista 1: 8800.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"017631",0,"","LEVOFLOXACINO 500MG 7TAB LAPROFF","","","017631","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","LAPR LAB LAPROFF","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","","","CJA","CJA",1.000000,0,0,0,0,0,0.00,20800.00,20800.00,"","",,,"Lista 1: 20800.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"018008",0,"","COLADOR NP RF-1198 No21","","","018008","57 HOGAR","5705 UTENSILIOS","ELMA EL MAYORISTA","HOGA HOGAR","POSU PORTAFOPOLIO SUPERMERCADO","","","UND","UND",1.000000,0,0,0,0,0,0.00,4100.00,4100.00,"","",,,"Lista 1: 4100.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"018055",0,"","ESPONJA 1A DORADA","","","018055","37 ASEO COCINA","3701 UTENSILIOS DE LIMPIEZA COCINA","CORA COORATIENDAS","ASHO ASEO HOGAR","POSU PORTAFOPOLIO SUPERMERCADO","","","UND","UND",1.000000,51,51,0,0,51,0.00,1400.00,1400.00,"","",,,"Lista 1: 1400.00000000",192.168.0.231,"2026-06-16","24.00000000","743.7700",PRODUCTO_PARA_CREAR
"018157",0,"","VERELIS 20MG CJAX2TAB","","","018157","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","BIOQ BIOQUIFAR","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","","","CJA","CJA",1.000000,1,1,0,0,1,0.00,12800.00,12800.00,"","",,,"Lista 1: 12800.00000000",192.168.0.231,"2026-05-22","12.00000000","6200.0000",PRODUCTO_PARA_CREAR
"026926",0,"","BLOQUEADOR BABARIA 200ML SPRAY SPF30","","","026926","46 CUIDADO CORPORAL","4601 BLOQUEADORES Y BRONCEADORES","BABR BABARIA","ASPER ASEO PERSONAL","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","","","UND","UND",1.000000,0,0,0,0,0,0.00,39700.00,39700.00,"","",,,"Lista 1: 39700.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"026931",0,"","AMBIENTADOR FAMIL 400ML SPY FLORAL","","","026931","38 ASEO HOGAR","3807 AMBIENTADORES","FAMI FAMILIA","ASHO ASEO HOGAR","POSU PORTAFOPOLIO SUPERMERCADO","","","UND","UND",1.000000,0,0,0,0,0,0.00,14600.00,14600.00,"","",,,"Lista 1: 14600.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"026943",0,"","CUADERNO SCRIBE 50H COSIDO CUADRICULADO KIMI F","","","026943","58 PAPELERIA","5803 CUADERNOS","BIPA BIOPAPEL (PAPELERIA)","ESCO ESCOLAR","PORP PORTAFOLIO PAPELERIA","","","UND","UND",1.000000,0,0,0,0,0,0.00,6700.00,6700.00,"","",,,"Lista 1: 6700.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"026946",0,"","CUAD COSID SCRIB 50H ONEPIECE M","","","026946","58 PAPELERIA","5803 CUADERNOS","BIPA BIOPAPEL (PAPELERIA)","ESCO ESCOLAR","PORP PORTAFOLIO PAPELERIA","","","UND","UND",1.000000,0,0,0,0,0,0.00,6950.00,6950.00,"","",,,"Lista 1: 6950.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"026951",0,"","CUAD COSID NORMA 90H DF F","","","026951","58 PAPELERIA","5803 CUADERNOS","CARV CARVAJAL PAPELERIA","ESCO ESCOLAR","PORP PORTAFOLIO PAPELERIA","","","UND","UND",1.000000,0,0,0,0,0,0.00,12300.00,12300.00,"","",,,"Lista 1: 12300.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"026960",0,"","CUADERNO NORMA 100H COSIDO CUADRICULADO MEMES MEDIA GAMA","","","026960","58 PAPELERIA","5803 CUADERNOS","CARV CARVAJAL PAPELERIA","ESCO ESCOLAR","PORP PORTAFOLIO PAPELERIA","","","UND","UND",1.000000,3,3,0,0,3,0.00,7950.00,7950.00,"","",,,"Lista 1: 7950.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"026989",0,"","BOLIGRAFO OFFI-ESCO SEMI GEL 1U OE-077F","","","026989","58 PAPELERIA","5814 ESCRITURA Y LAPICES","OFFI OFFI-ESCO PAPELERIA","ESCO ESCOLAR","PORP PORTAFOLIO PAPELERIA","","","UND","UND",1.000000,14,14,0,0,14,0.00,800.00,800.00,"","",,,"Lista 1: 800.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"027024",0,"","JABONERA PERSAL ESTRELLA GRANDE","","","027024","57 HOGAR","5706 PLASTICOS","ELMA EL MAYORISTA","HOGA HOGAR","POSU PORTAFOPOLIO SUPERMERCADO","","","UND","UND",1.000000,0,0,0,0,0,0.00,4100.00,4100.00,"","",,,"Lista 1: 4100.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"027040",0,"","CUADERNO NORMA 50H COSIDO CUADRICULADO PELUCHE ALTA GAMA","","","027040","58 PAPELERIA","5803 CUADERNOS","CARV CARVAJAL PAPELERIA","ESCO ESCOLAR","PORP PORTAFOLIO PAPELERIA","","","UND","UND",1.000000,3,3,0,0,3,0.00,7950.00,7950.00,"","",,,"Lista 1: 7950.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
"027050",0,"","CUADERNO SCRIBE 100H COSIDO CUADRICULADO FREE/LENGEN","","","027050","58 PAPELERIA","5803 CUADERNOS","BIPA BIOPAPEL (PAPELERIA)","ESCO ESCOLAR","PORP PORTAFOLIO PAPELERIA","","","UND","UND",1.000000,0,0,0,0,0,0.00,7100.00,7100.00,"","",,,"Lista 1: 7100.00000000",192.168.0.231,"","","",PRODUCTO_PARA_CREAR
